Generation,A1_Frequency,A1A1_Frequency,A1A2_Frequency,A2A2_Frequency
4316,0.077300,0.005975,0.142649,0.851375
4317,0.078750,0.006202,0.145097,0.848702
4318,0.081550,0.006650,0.149799,0.843550
4319,0.080800,0.006529,0.148543,0.844929
4320,0.083200,0.006922,0.152556,0.840522
4321,0.081900,0.006708,0.150385,0.842908
4322,0.083700,0.007006,0.153389,0.839606
4323,0.083450,0.006964,0.152972,0.840064
4324,0.083000,0.006889,0.152222,0.840889
4325,0.082550,0.006815,0.151471,0.841715
4326,0.083700,0.007006,0.153389,0.839606
4327,0.084350,0.007115,0.154470,0.838415
4328,0.083700,0.007006,0.153389,0.839606
4329,0.082950,0.006881,0.152139,0.840981
4330,0.083300,0.006939,0.152722,0.840339
4331,0.083400,0.006956,0.152889,0.840156
4332,0.082850,0.006864,0.151972,0.841164
4333,0.086300,0.007448,0.157705,0.834848
4334,0.085200,0.007259,0.155882,0.836859
4335,0.083550,0.006981,0.153139,0.839881
4336,0.081000,0.006561,0.148878,0.844561
4337,0.085050,0.007234,0.155633,0.837134
4338,0.085900,0.007379,0.157042,0.835579
4339,0.085300,0.007276,0.156048,0.836676
4340,0.086200,0.007430,0.157539,0.835030
4341,0.086950,0.007560,0.158779,0.833660
4342,0.082950,0.006881,0.152139,0.840981
4343,0.082850,0.006864,0.151972,0.841164
4344,0.081200,0.006593,0.149213,0.844193
4345,0.081450,0.006634,0.149632,0.843734
4346,0.083100,0.006906,0.152389,0.840706
4347,0.081400,0.006626,0.149548,0.843826
4348,0.083000,0.006889,0.152222,0.840889
4349,0.082200,0.006757,0.150886,0.842357
4350,0.082200,0.006757,0.150886,0.842357
4351,0.082850,0.006864,0.151972,0.841164
4352,0.081650,0.006667,0.149967,0.843367
4353,0.083250,0.006931,0.152639,0.840431
4354,0.080650,0.006504,0.148291,0.845204
4355,0.083650,0.006997,0.153305,0.839697
4356,0.081250,0.006602,0.149297,0.844102
4357,0.080050,0.006408,0.147284,0.846308
4358,0.082450,0.006798,0.151304,0.841898
4359,0.085350,0.007285,0.156131,0.836585
4360,0.086800,0.007534,0.158532,0.833934
4361,0.084850,0.007200,0.155301,0.837500
4362,0.082400,0.006790,0.151220,0.841990
4363,0.083600,0.006989,0.153222,0.839789
4364,0.083800,0.007022,0.153555,0.839422
4365,0.086950,0.007560,0.158779,0.833660
4366,0.086450,0.007474,0.157953,0.834574
4367,0.089500,0.008010,0.162979,0.829010
4368,0.091050,0.008290,0.165520,0.826190
4369,0.090050,0.008109,0.163882,0.828009
4370,0.087350,0.007630,0.159440,0.832930
4371,0.086200,0.007430,0.157539,0.835030
4372,0.083100,0.006906,0.152389,0.840706
4373,0.082200,0.006757,0.150886,0.842357
4374,0.085300,0.007276,0.156048,0.836676
4375,0.087050,0.007578,0.158945,0.833478
4376,0.086800,0.007534,0.158532,0.833934
4377,0.090350,0.008163,0.164374,0.827463
4378,0.090950,0.008272,0.165356,0.826372
4379,0.089550,0.008019,0.163062,0.828919
4380,0.091950,0.008455,0.166990,0.824555
4381,0.091250,0.008327,0.165847,0.825827
4382,0.089750,0.008055,0.163390,0.828555
4383,0.087350,0.007630,0.159440,0.832930
4384,0.085700,0.007344,0.156711,0.835944
4385,0.082100,0.006740,0.150719,0.842540
4386,0.086750,0.007526,0.158449,0.834026
4387,0.088050,0.007753,0.160594,0.831653
4388,0.089700,0.008046,0.163308,0.828646
4389,0.092550,0.008566,0.167969,0.823466
4390,0.097700,0.009545,0.176309,0.814145
4391,0.097800,0.009565,0.176470,0.813965
4392,0.097850,0.009575,0.176551,0.813875
4393,0.096800,0.009370,0.174860,0.815770
4394,0.098050,0.009614,0.176872,0.813514
4395,0.098550,0.009712,0.177676,0.812612
4396,0.096800,0.009370,0.174860,0.815770
4397,0.098250,0.009653,0.177194,0.813153
4398,0.097200,0.009448,0.175504,0.815048
4399,0.097350,0.009477,0.175746,0.814777
4400,0.097200,0.009448,0.175504,0.815048
4401,0.095100,0.009044,0.172112,0.818844
4402,0.092400,0.008538,0.167724,0.823738
4403,0.092850,0.008621,0.168458,0.822921
4404,0.094800,0.008987,0.171626,0.819387
4405,0.095400,0.009101,0.172598,0.818301
4406,0.093850,0.008808,0.170084,0.821108
4407,0.095200,0.009063,0.172274,0.818663
4408,0.095750,0.009168,0.173164,0.817668
4409,0.097750,0.009555,0.176390,0.814055
4410,0.098150,0.009633,0.177033,0.813333
4411,0.094400,0.008911,0.170977,0.820111
4412,0.097000,0.009409,0.175182,0.815409
4413,0.094750,0.008978,0.171545,0.819478
4414,0.094850,0.008997,0.171707,0.819297
4415,0.094950,0.009016,0.171869,0.819116
4416,0.091950,0.008455,0.166990,0.824555
4417,0.092100,0.008482,0.167235,0.824282
4418,0.090900,0.008263,0.165274,0.826463
4419,0.093350,0.008714,0.169272,0.822014
4420,0.093850,0.008808,0.170084,0.821108
4421,0.094250,0.008883,0.170734,0.820383
4422,0.090450,0.008181,0.164538,0.827281
4423,0.093100,0.008668,0.168865,0.822468
4424,0.090000,0.008100,0.163800,0.828100
4425,0.084700,0.007174,0.155052,0.837774
4426,0.085700,0.007344,0.156711,0.835944
4427,0.085950,0.007387,0.157125,0.835487
4428,0.087400,0.007639,0.159522,0.832839
4429,0.086550,0.007491,0.158118,0.834391
4430,0.087900,0.007726,0.160347,0.831926
4431,0.088600,0.007850,0.161500,0.830650
4432,0.086950,0.007560,0.158779,0.833660
4433,0.085600,0.007327,0.156545,0.836127
4434,0.081300,0.006610,0.149381,0.844010
4435,0.081100,0.006577,0.149046,0.844377
4436,0.079900,0.006384,0.147032,0.846584
4437,0.079250,0.006281,0.145939,0.847781
4438,0.081950,0.006716,0.150468,0.842816
4439,0.083950,0.007048,0.153805,0.839148
4440,0.082850,0.006864,0.151972,0.841164
4441,0.081950,0.006716,0.150468,0.842816
4442,0.080450,0.006472,0.147956,0.845572
4443,0.079050,0.006249,0.145602,0.848149
4444,0.077750,0.006045,0.143410,0.850545
4445,0.072950,0.005322,0.135257,0.859422
4446,0.073950,0.005469,0.136963,0.857569
4447,0.073750,0.005439,0.136622,0.857939
4448,0.075000,0.005625,0.138750,0.855625
4449,0.074900,0.005610,0.138580,0.855810
4450,0.075200,0.005655,0.139090,0.855255
4451,0.071000,0.005041,0.131918,0.863041
4452,0.074400,0.005535,0.137729,0.856735
4453,0.074750,0.005588,0.138325,0.856088
4454,0.074550,0.005558,0.137985,0.856458
4455,0.076550,0.005860,0.141380,0.852760
4456,0.078100,0.006100,0.144001,0.849900
4457,0.076450,0.005845,0.141211,0.852945
4458,0.076200,0.005806,0.140787,0.853406
4459,0.080250,0.006440,0.147620,0.845940
4460,0.080500,0.006480,0.148039,0.845480
4461,0.080150,0.006424,0.147452,0.846124
4462,0.076000,0.005776,0.140448,0.853776
4463,0.077400,0.005991,0.142818,0.851191
4464,0.076000,0.005776,0.140448,0.853776
4465,0.075850,0.005753,0.140194,0.854053
4466,0.074750,0.005588,0.138325,0.856088
4467,0.071550,0.005119,0.132861,0.862019
4468,0.070100,0.004914,0.130372,0.864714
4469,0.068000,0.004624,0.126752,0.868624
4470,0.066200,0.004382,0.123635,0.871982
4471,0.066450,0.004416,0.124069,0.871516
4472,0.062550,0.003913,0.117275,0.878813
4473,0.063300,0.004007,0.118586,0.877407
4474,0.064600,0.004173,0.120854,0.874973
4475,0.064350,0.004141,0.120418,0.875441
4476,0.065700,0.004316,0.122767,0.872916
4477,0.064900,0.004212,0.121376,0.874412
4478,0.065450,0.004284,0.122333,0.873384
4479,0.065500,0.004290,0.122420,0.873290
4480,0.067800,0.004597,0.126406,0.868997
4481,0.068500,0.004692,0.127616,0.867692
4482,0.070100,0.004914,0.130372,0.864714
4483,0.071650,0.005134,0.133033,0.861834
4484,0.070850,0.005020,0.131661,0.863320
4485,0.072350,0.005235,0.134231,0.860535
4486,0.071000,0.005041,0.131918,0.863041
4487,0.071450,0.005105,0.132690,0.862205
4488,0.072200,0.005213,0.133974,0.860813
4489,0.068150,0.004644,0.127011,0.868344
4490,0.068200,0.004651,0.127098,0.868251
4491,0.069400,0.004816,0.129167,0.866016
4492,0.068550,0.004699,0.127702,0.867599
4493,0.066750,0.004456,0.124589,0.870956
4494,0.067150,0.004509,0.125282,0.870209
4495,0.067800,0.004597,0.126406,0.868997
4496,0.065950,0.004349,0.123201,0.872449
4497,0.067400,0.004543,0.125714,0.869743
4498,0.068700,0.004720,0.127961,0.867320
4499,0.069600,0.004844,0.129512,0.865644
4500,0.068250,0.004658,0.127184,0.868158
4501,0.066600,0.004436,0.124329,0.871236
4502,0.067900,0.004610,0.126579,0.868810
4503,0.065750,0.004323,0.122854,0.872823
4504,0.065750,0.004323,0.122854,0.872823
4505,0.064600,0.004173,0.120854,0.874973
4506,0.063600,0.004045,0.119110,0.876845
4507,0.064600,0.004173,0.120854,0.874973
4508,0.064150,0.004115,0.120070,0.875815
4509,0.063050,0.003975,0.118149,0.877875
4510,0.062400,0.003894,0.117012,0.879094
4511,0.060850,0.003703,0.114295,0.882003
4512,0.060400,0.003648,0.113504,0.882848
4513,0.057450,0.003301,0.108299,0.888401
4514,0.051750,0.002678,0.098144,0.899178
4515,0.051000,0.002601,0.096798,0.900601
4516,0.052150,0.002720,0.098861,0.898420
4517,0.053050,0.002814,0.100471,0.896714
4518,0.051250,0.002627,0.097247,0.900127
4519,0.052650,0.002772,0.099756,0.897472
4520,0.054050,0.002921,0.102257,0.894821
4521,0.055350,0.003064,0.104573,0.892364
4522,0.055750,0.003108,0.105284,0.891608
4523,0.056900,0.003238,0.107325,0.889438
4524,0.055600,0.003091,0.105017,0.891891
4525,0.053700,0.002884,0.101633,0.895484
4526,0.054850,0.003009,0.103683,0.893309
4527,0.057300,0.003283,0.108033,0.888683
4528,0.054850,0.003009,0.103683,0.893309
4529,0.053550,0.002868,0.101365,0.895768
4530,0.054450,0.002965,0.102970,0.894065
4531,0.053700,0.002884,0.101633,0.895484
4532,0.055800,0.003114,0.105373,0.891514
4533,0.053600,0.002873,0.101454,0.895673
4534,0.055050,0.003031,0.104039,0.892931
4535,0.056450,0.003187,0.106527,0.890287
4536,0.056850,0.003232,0.107236,0.889532
4537,0.058300,0.003399,0.109802,0.886799
4538,0.058000,0.003364,0.109272,0.887364
4539,0.056900,0.003238,0.107325,0.889438
4540,0.056000,0.003136,0.105728,0.891136
4541,0.055750,0.003108,0.105284,0.891608
4542,0.052250,0.002730,0.099040,0.898230
4543,0.053050,0.002814,0.100471,0.896714
4544,0.053150,0.002825,0.100650,0.896525
4545,0.055450,0.003075,0.104751,0.892175
4546,0.056100,0.003147,0.105906,0.890947
4547,0.055550,0.003086,0.104928,0.891986
4548,0.055200,0.003047,0.104306,0.892647
4549,0.059550,0.003546,0.112008,0.884446
4550,0.062050,0.003850,0.116400,0.879750
4551,0.061450,0.003776,0.115348,0.880876
4552,0.061300,0.003758,0.115085,0.881158
4553,0.061250,0.003752,0.114997,0.881252
4554,0.059200,0.003505,0.111391,0.885105
4555,0.058250,0.003393,0.109714,0.886893
4556,0.059700,0.003564,0.112272,0.884164
4557,0.055200,0.003047,0.104306,0.892647
4558,0.058000,0.003364,0.109272,0.887364
4559,0.057100,0.003260,0.107679,0.889060
4560,0.057300,0.003283,0.108033,0.888683
4561,0.056700,0.003215,0.106970,0.889815
4562,0.056300,0.003170,0.106261,0.890570
4563,0.053300,0.002841,0.100918,0.896241
4564,0.050050,0.002505,0.095090,0.902405
4565,0.050850,0.002586,0.096529,0.900886
4566,0.048800,0.002381,0.092837,0.904781
4567,0.047400,0.002247,0.090306,0.907447
4568,0.047400,0.002247,0.090306,0.907447
4569,0.048500,0.002352,0.092296,0.905352
4570,0.050350,0.002535,0.095630,0.901835
4571,0.049850,0.002485,0.094730,0.902785
4572,0.051300,0.002632,0.097337,0.900032
4573,0.051200,0.002621,0.097157,0.900221
4574,0.049950,0.002495,0.094910,0.902595
4575,0.050450,0.002545,0.095810,0.901645
4576,0.053550,0.002868,0.101365,0.895768
4577,0.055250,0.003053,0.104395,0.892553
4578,0.055050,0.003031,0.104039,0.892931
4579,0.056250,0.003164,0.106172,0.890664
4580,0.056000,0.003136,0.105728,0.891136
4581,0.055200,0.003047,0.104306,0.892647
4582,0.053650,0.002878,0.101543,0.895578
4583,0.054350,0.002954,0.102792,0.894254
4584,0.054050,0.002921,0.102257,0.894821
4585,0.054700,0.002992,0.103416,0.893592
4586,0.056250,0.003164,0.106172,0.890664
4587,0.056250,0.003164,0.106172,0.890664
4588,0.054800,0.003003,0.103594,0.893403
4589,0.054050,0.002921,0.102257,0.894821
4590,0.054000,0.002916,0.102168,0.894916
4591,0.052250,0.002730,0.099040,0.898230
4592,0.052250,0.002730,0.099040,0.898230
4593,0.053750,0.002889,0.101722,0.895389
4594,0.054500,0.002970,0.103059,0.893970
4595,0.052350,0.002741,0.099219,0.898041
4596,0.053350,0.002846,0.101008,0.896146
4597,0.053400,0.002852,0.101097,0.896052
4598,0.053900,0.002905,0.101990,0.895105
4599,0.052650,0.002772,0.099756,0.897472
4600,0.051100,0.002611,0.096978,0.900411
4601,0.048250,0.002328,0.091844,0.905828
4602,0.048600,0.002362,0.092476,0.905162
4603,0.050350,0.002535,0.095630,0.901835
4604,0.052350,0.002741,0.099219,0.898041
4605,0.051600,0.002663,0.097875,0.899463
4606,0.051800,0.002683,0.098234,0.899083
4607,0.052900,0.002798,0.100203,0.896998
4608,0.052200,0.002725,0.098950,0.898325
4609,0.052200,0.002725,0.098950,0.898325
4610,0.052600,0.002767,0.099666,0.897567
4611,0.050250,0.002525,0.095450,0.902025
4612,0.049250,0.002426,0.093649,0.903926
4613,0.051650,0.002668,0.097965,0.899368
4614,0.052450,0.002751,0.099398,0.897851
4615,0.050100,0.002510,0.095180,0.902310
4616,0.048950,0.002396,0.093108,0.904496
4617,0.048650,0.002367,0.092566,0.905067
4618,0.051150,0.002616,0.097067,0.900316
4619,0.049450,0.002445,0.094009,0.903545
4620,0.049750,0.002475,0.094550,0.902975
4621,0.050250,0.002525,0.095450,0.902025
4622,0.049100,0.002411,0.093378,0.904211
4623,0.049050,0.002406,0.093288,0.904306
4624,0.050800,0.002581,0.096439,0.900981
4625,0.051800,0.002683,0.098234,0.899083
4626,0.050000,0.002500,0.095000,0.902500
4627,0.050200,0.002520,0.095360,0.902120
4628,0.051950,0.002699,0.098502,0.898799
4629,0.052150,0.002720,0.098861,0.898420
4630,0.053600,0.002873,0.101454,0.895673
4631,0.052750,0.002783,0.099935,0.897283
4632,0.052800,0.002788,0.100024,0.897188
4633,0.051650,0.002668,0.097965,0.899368
4634,0.055050,0.003031,0.104039,0.892931
4635,0.055100,0.003036,0.104128,0.892836
4636,0.055750,0.003108,0.105284,0.891608
4637,0.055050,0.003031,0.104039,0.892931
4638,0.055050,0.003031,0.104039,0.892931
4639,0.057000,0.003249,0.107502,0.889249
4640,0.055600,0.003091,0.105017,0.891891
4641,0.052950,0.002804,0.100293,0.896904
4642,0.052200,0.002725,0.098950,0.898325
4643,0.052800,0.002788,0.100024,0.897188
4644,0.052450,0.002751,0.099398,0.897851
4645,0.051300,0.002632,0.097337,0.900032
4646,0.052400,0.002746,0.099308,0.897946
4647,0.052750,0.002783,0.099935,0.897283
4648,0.051400,0.002642,0.097516,0.899842
4649,0.052550,0.002762,0.099577,0.897662
4650,0.051950,0.002699,0.098502,0.898799
4651,0.054550,0.002976,0.103149,0.893876
4652,0.051850,0.002688,0.098323,0.898988
4653,0.050700,0.002570,0.096259,0.901170
4654,0.050950,0.002596,0.096708,0.900696
4655,0.052150,0.002720,0.098861,0.898420
4656,0.049950,0.002495,0.094910,0.902595
4657,0.051050,0.002606,0.096888,0.900506
4658,0.048200,0.002323,0.091754,0.905923
4659,0.045350,0.002057,0.086587,0.911357
4660,0.047700,0.002275,0.090849,0.906875
4661,0.047000,0.002209,0.089582,0.908209
4662,0.049600,0.002460,0.094280,0.903260
4663,0.048300,0.002333,0.091934,0.905733
4664,0.048700,0.002372,0.092657,0.904972
4665,0.046250,0.002139,0.088222,0.909639
4666,0.046400,0.002153,0.088494,0.909353
4667,0.045950,0.002111,0.087677,0.910211
4668,0.046750,0.002186,0.089129,0.908686
4669,0.047850,0.002290,0.091121,0.906590
4670,0.048100,0.002314,0.091573,0.906114
4671,0.049000,0.002401,0.093198,0.904401
4672,0.047700,0.002275,0.090849,0.906875
4673,0.051100,0.002611,0.096978,0.900411
4674,0.046800,0.002190,0.089220,0.908590
4675,0.046250,0.002139,0.088222,0.909639
4676,0.044800,0.002007,0.085586,0.912407
4677,0.045900,0.002107,0.087586,0.910307
4678,0.046950,0.002204,0.089491,0.908304
4679,0.046500,0.002162,0.088676,0.909162
4680,0.046450,0.002158,0.088585,0.909258
4681,0.047900,0.002294,0.091211,0.906494
4682,0.047300,0.002237,0.090125,0.907637
4683,0.046900,0.002200,0.089401,0.908400
4684,0.045400,0.002061,0.086678,0.911261
4685,0.044150,0.001949,0.084402,0.913649
4686,0.045300,0.002052,0.086496,0.911452
4687,0.047400,0.002247,0.090306,0.907447
4688,0.046850,0.002195,0.089310,0.908495
4689,0.046200,0.002134,0.088131,0.909734
4690,0.046400,0.002153,0.088494,0.909353
4691,0.047900,0.002294,0.091211,0.906494
4692,0.049950,0.002495,0.094910,0.902595
4693,0.052100,0.002714,0.098771,0.898514
4694,0.048350,0.002338,0.092025,0.905638
4695,0.049500,0.002450,0.094100,0.903450
4696,0.048800,0.002381,0.092837,0.904781
4697,0.045400,0.002061,0.086678,0.911261
4698,0.046450,0.002158,0.088585,0.909258
4699,0.046100,0.002125,0.087950,0.909925
4700,0.043900,0.001927,0.083946,0.914127
4701,0.044200,0.001954,0.084493,0.913554
4702,0.044300,0.001962,0.084675,0.913362
4703,0.042300,0.001789,0.081021,0.917189
4704,0.039350,0.001548,0.075603,0.922848
4705,0.039650,0.001572,0.076156,0.922272
4706,0.039350,0.001548,0.075603,0.922848
4707,0.040850,0.001669,0.078363,0.919969
4708,0.040050,0.001604,0.076892,0.921504
4709,0.038150,0.001455,0.073389,0.925155
4710,0.040150,0.001612,0.077076,0.921312
4711,0.036750,0.001351,0.070799,0.927851
4712,0.036750,0.001351,0.070799,0.927851
4713,0.037300,0.001391,0.071817,0.926791
4714,0.037350,0.001395,0.071910,0.926695
4715,0.036550,0.001336,0.070428,0.928236
4716,0.038050,0.001448,0.073204,0.925348
4717,0.036750,0.001351,0.070799,0.927851
4718,0.037300,0.001391,0.071817,0.926791
4719,0.039400,0.001552,0.075695,0.922752
4720,0.038850,0.001509,0.074681,0.923809
4721,0.037450,0.001403,0.072095,0.926503
4722,0.034000,0.001156,0.065688,0.933156
4723,0.033250,0.001106,0.064289,0.934606
4724,0.032400,0.001050,0.062700,0.936250
4725,0.031400,0.000986,0.060828,0.938186
4726,0.032450,0.001053,0.062794,0.936153
4727,0.034650,0.001201,0.066899,0.931901
4728,0.032400,0.001050,0.062700,0.936250
4729,0.034400,0.001183,0.066433,0.932383
4730,0.036100,0.001303,0.069594,0.929103
4731,0.036000,0.001296,0.069408,0.929296
4732,0.034350,0.001180,0.066340,0.932480
4733,0.033900,0.001149,0.065502,0.933349
4734,0.036000,0.001296,0.069408,0.929296
4735,0.035250,0.001243,0.068015,0.930743
4736,0.034450,0.001187,0.066526,0.932287
4737,0.034550,0.001194,0.066713,0.932094
4738,0.035000,0.001225,0.067550,0.931225
4739,0.036350,0.001321,0.070057,0.928621
4740,0.036500,0.001332,0.070335,0.928332
4741,0.034600,0.001197,0.066806,0.931997
4742,0.033300,0.001109,0.064382,0.934509
4743,0.032800,0.001076,0.063448,0.935476
4744,0.031600,0.000999,0.061203,0.937799
4745,0.031600,0.000999,0.061203,0.937799
4746,0.030950,0.000958,0.059984,0.939058
4747,0.031300,0.000980,0.060641,0.938380
4748,0.031150,0.000970,0.060359,0.938670
4749,0.031050,0.000964,0.060172,0.938864
4750,0.031350,0.000983,0.060734,0.938283
4751,0.029900,0.000894,0.058012,0.941094
4752,0.031050,0.000964,0.060172,0.938864
4753,0.031150,0.000970,0.060359,0.938670
4754,0.031950,0.001021,0.061858,0.937121
4755,0.032250,0.001040,0.062420,0.936540
4756,0.032600,0.001063,0.063074,0.935863
4757,0.033400,0.001116,0.064569,0.934316
4758,0.030350,0.000921,0.058858,0.940221
4759,0.031050,0.000964,0.060172,0.938864
4760,0.031600,0.000999,0.061203,0.937799
4761,0.032200,0.001037,0.062326,0.936637
4762,0.031550,0.000995,0.061109,0.937895
4763,0.033250,0.001106,0.064289,0.934606
4764,0.036250,0.001314,0.069872,0.928814
4765,0.036500,0.001332,0.070335,0.928332
4766,0.038650,0.001494,0.074312,0.924194
4767,0.040100,0.001608,0.076984,0.921408
4768,0.041550,0.001726,0.079647,0.918626
4769,0.042600,0.001815,0.081570,0.916615
4770,0.043350,0.001879,0.082942,0.915179
4771,0.043100,0.001858,0.082485,0.915658
4772,0.043600,0.001901,0.083398,0.914701
4773,0.046550,0.002167,0.088766,0.909067
4774,0.046000,0.002116,0.087768,0.910116
4775,0.045000,0.002025,0.085950,0.912025
4776,0.044850,0.002012,0.085677,0.912312
4777,0.045500,0.002070,0.086859,0.911070
4778,0.046250,0.002139,0.088222,0.909639
4779,0.043700,0.001910,0.083581,0.914510
4780,0.043850,0.001923,0.083854,0.914223
4781,0.045400,0.002061,0.086678,0.911261
4782,0.045750,0.002093,0.087314,0.910593
4783,0.047050,0.002214,0.089673,0.908114
4784,0.046650,0.002176,0.088948,0.908876
4785,0.048550,0.002357,0.092386,0.905257
4786,0.049200,0.002421,0.093559,0.904021
4787,0.046000,0.002116,0.087768,0.910116
4788,0.044550,0.001985,0.085131,0.912885
4789,0.043700,0.001910,0.083581,0.914510
4790,0.042700,0.001823,0.081753,0.916423
4791,0.042600,0.001815,0.081570,0.916615
4792,0.042900,0.001840,0.082119,0.916040
4793,0.043350,0.001879,0.082942,0.915179
4794,0.044900,0.002016,0.085768,0.912216
4795,0.045050,0.002030,0.086041,0.911930
4796,0.047950,0.002299,0.091302,0.906399
4797,0.050150,0.002515,0.095270,0.902215
4798,0.050600,0.002560,0.096079,0.901360
4799,0.051150,0.002616,0.097067,0.900316
4800,0.050550,0.002555,0.095989,0.901455
4801,0.049600,0.002460,0.094280,0.903260
4802,0.052000,0.002704,0.098592,0.898704
4803,0.053400,0.002852,0.101097,0.896052
4804,0.052900,0.002798,0.100203,0.896998
4805,0.052150,0.002720,0.098861,0.898420
4806,0.053850,0.002900,0.101900,0.895200
4807,0.052400,0.002746,0.099308,0.897946
4808,0.051250,0.002627,0.097247,0.900127
4809,0.050250,0.002525,0.095450,0.902025
4810,0.052300,0.002735,0.099129,0.898135
4811,0.054900,0.003014,0.103772,0.893214
4812,0.054700,0.002992,0.103416,0.893592
4813,0.054350,0.002954,0.102792,0.894254
4814,0.053400,0.002852,0.101097,0.896052
4815,0.053950,0.002911,0.102079,0.895011
4816,0.051550,0.002657,0.097785,0.899557
4817,0.051150,0.002616,0.097067,0.900316
4818,0.053150,0.002825,0.100650,0.896525
4819,0.053050,0.002814,0.100471,0.896714
4820,0.050250,0.002525,0.095450,0.902025
4821,0.049700,0.002470,0.094460,0.903070
4822,0.051250,0.002627,0.097247,0.900127
4823,0.050300,0.002530,0.095540,0.901930
4824,0.049000,0.002401,0.093198,0.904401
4825,0.047800,0.002285,0.091030,0.906685
4826,0.048050,0.002309,0.091482,0.906209
4827,0.048750,0.002377,0.092747,0.904877
4828,0.047250,0.002233,0.090035,0.907733
4829,0.049000,0.002401,0.093198,0.904401
4830,0.048700,0.002372,0.092657,0.904972
4831,0.048100,0.002314,0.091573,0.906114
4832,0.046750,0.002186,0.089129,0.908686
4833,0.050200,0.002520,0.095360,0.902120
4834,0.049300,0.002430,0.093739,0.903830
4835,0.052050,0.002709,0.098682,0.898609
4836,0.050950,0.002596,0.096708,0.900696
4837,0.049650,0.002465,0.094370,0.903165
4838,0.047250,0.002233,0.090035,0.907733
4839,0.047000,0.002209,0.089582,0.908209
4840,0.046650,0.002176,0.088948,0.908876
4841,0.046600,0.002172,0.088857,0.908972
4842,0.047850,0.002290,0.091121,0.906590
4843,0.048150,0.002318,0.091663,0.906018
4844,0.050250,0.002525,0.095450,0.902025
4845,0.049100,0.002411,0.093378,0.904211
4846,0.048050,0.002309,0.091482,0.906209
4847,0.050300,0.002530,0.095540,0.901930
4848,0.051300,0.002632,0.097337,0.900032
4849,0.050750,0.002576,0.096349,0.901076
4850,0.050900,0.002591,0.096618,0.900791
4851,0.050850,0.002586,0.096529,0.900886
4852,0.049000,0.002401,0.093198,0.904401
4853,0.048900,0.002391,0.093018,0.904591
4854,0.048750,0.002377,0.092747,0.904877
4855,0.050300,0.002530,0.095540,0.901930
4856,0.049900,0.002490,0.094820,0.902690
4857,0.048000,0.002304,0.091392,0.906304
4858,0.048950,0.002396,0.093108,0.904496
4859,0.050500,0.002550,0.095900,0.901550
4860,0.052100,0.002714,0.098771,0.898514
4861,0.048500,0.002352,0.092296,0.905352
4862,0.047650,0.002271,0.090759,0.906971
4863,0.048850,0.002386,0.092927,0.904686
4864,0.044700,0.001998,0.085404,0.912598
4865,0.044800,0.002007,0.085586,0.912407
4866,0.044950,0.002021,0.085859,0.912121
4867,0.042550,0.001811,0.081479,0.916711
4868,0.043250,0.001871,0.082759,0.915371
4869,0.042050,0.001768,0.080564,0.917668
4870,0.039100,0.001529,0.075142,0.923329
4871,0.039350,0.001548,0.075603,0.922848
4872,0.037750,0.001425,0.072650,0.925925
4873,0.037750,0.001425,0.072650,0.925925
4874,0.038300,0.001467,0.073666,0.924867
4875,0.037600,0.001414,0.072372,0.926214
4876,0.035500,0.001260,0.068479,0.930260
4877,0.037200,0.001384,0.071632,0.926984
4878,0.037800,0.001429,0.072742,0.925829
4879,0.035950,0.001292,0.069315,0.929392
4880,0.035100,0.001232,0.067736,0.931032
4881,0.034900,0.001218,0.067364,0.931418
4882,0.035050,0.001229,0.067643,0.931129
4883,0.037500,0.001406,0.072188,0.926406
4884,0.037800,0.001429,0.072742,0.925829
4885,0.037400,0.001399,0.072002,0.926599
4886,0.037050,0.001373,0.071355,0.927273
4887,0.037250,0.001388,0.071725,0.926888
4888,0.035800,0.001282,0.069037,0.929682
4889,0.034100,0.001163,0.065874,0.932963
4890,0.035950,0.001292,0.069315,0.929392
4891,0.038600,0.001490,0.074220,0.924290
4892,0.037650,0.001418,0.072465,0.926118
4893,0.039300,0.001544,0.075511,0.922944
4894,0.040400,0.001632,0.077536,0.920832
4895,0.039100,0.001529,0.075142,0.923329
4896,0.039950,0.001596,0.076708,0.921696
4897,0.041250,0.001702,0.079097,0.919202
4898,0.040900,0.001673,0.078454,0.919873
4899,0.040750,0.001661,0.078179,0.920161
4900,0.039500,0.001560,0.075880,0.922560
4901,0.038600,0.001490,0.074220,0.924290
4902,0.038400,0.001475,0.073851,0.924675
4903,0.036600,0.001340,0.070521,0.928140
4904,0.034700,0.001204,0.066992,0.931804
4905,0.036850,0.001358,0.070984,0.927658
4906,0.036850,0.001358,0.070984,0.927658
4907,0.037400,0.001399,0.072002,0.926599
4908,0.036250,0.001314,0.069872,0.928814
4909,0.035750,0.001278,0.068944,0.929778
4910,0.038850,0.001509,0.074681,0.923809
4911,0.037550,0.001410,0.072280,0.926310
4912,0.039200,0.001537,0.075327,0.923137
4913,0.040200,0.001616,0.077168,0.921216
4914,0.040250,0.001620,0.077260,0.921120
4915,0.039600,0.001568,0.076064,0.922368
4916,0.040300,0.001624,0.077352,0.921024
4917,0.040200,0.001616,0.077168,0.921216
4918,0.039500,0.001560,0.075880,0.922560
4919,0.038700,0.001498,0.074405,0.924098
4920,0.038100,0.001452,0.073297,0.925252
4921,0.036850,0.001358,0.070984,0.927658
