Generation,A1_Frequency,A1A1_Frequency,A1A2_Frequency,A2A2_Frequency
8877,0.725950,0.527003,0.397893,0.075103
8878,0.729950,0.532827,0.394246,0.072927
8879,0.727050,0.528602,0.396897,0.074502
8880,0.724000,0.524176,0.399648,0.076176
8881,0.723900,0.524031,0.399738,0.076231
8882,0.722900,0.522584,0.400631,0.076784
8883,0.721800,0.520995,0.401610,0.077395
8884,0.725300,0.526060,0.398480,0.075460
8885,0.718500,0.516242,0.404515,0.079242
8886,0.723550,0.523525,0.400051,0.076425
8887,0.721850,0.521067,0.401565,0.077367
8888,0.722950,0.522657,0.400587,0.076757
8889,0.720850,0.519625,0.402451,0.077925
8890,0.724050,0.524248,0.399603,0.076148
8891,0.720850,0.519625,0.402451,0.077925
8892,0.721300,0.520274,0.402053,0.077674
8893,0.716900,0.513946,0.405909,0.080146
8894,0.718600,0.516386,0.404428,0.079186
8895,0.708750,0.502327,0.412847,0.084827
8896,0.709250,0.503036,0.412429,0.084536
8897,0.709200,0.502965,0.412471,0.084565
8898,0.704900,0.496884,0.416032,0.087084
8899,0.704800,0.496743,0.416114,0.087143
8900,0.703800,0.495334,0.416931,0.087734
8901,0.701000,0.491401,0.419198,0.089401
8902,0.705450,0.497660,0.415581,0.086760
8903,0.710300,0.504526,0.411548,0.083926
8904,0.708150,0.501476,0.413347,0.085176
8905,0.704400,0.496179,0.416441,0.087379
8906,0.708500,0.501972,0.413055,0.084972
8907,0.711950,0.506873,0.410154,0.082973
8908,0.712200,0.507229,0.409942,0.082829
8909,0.712800,0.508084,0.409432,0.082484
8910,0.718200,0.515811,0.404778,0.079411
8911,0.718950,0.516889,0.404122,0.078989
8912,0.718000,0.515524,0.404952,0.079524
8913,0.719650,0.517896,0.403508,0.078596
8914,0.714500,0.510510,0.407979,0.081510
8915,0.712950,0.508298,0.409305,0.082398
8916,0.715850,0.512441,0.406818,0.080741
8917,0.716300,0.513086,0.406429,0.080486
8918,0.720100,0.518544,0.403112,0.078344
8919,0.720300,0.518832,0.402936,0.078232
8920,0.720100,0.518544,0.403112,0.078344
8921,0.716950,0.514017,0.405865,0.080117
8922,0.717400,0.514663,0.405474,0.079863
8923,0.715250,0.511583,0.407335,0.081083
8924,0.713150,0.508583,0.409134,0.082283
8925,0.714200,0.510082,0.408237,0.081682
8926,0.713300,0.508797,0.409006,0.082197
8927,0.716100,0.512799,0.406602,0.080599
8928,0.716900,0.513946,0.405909,0.080146
8929,0.716200,0.512942,0.406515,0.080542
8930,0.716250,0.513014,0.406472,0.080514
8931,0.718850,0.516745,0.404209,0.079045
8932,0.720100,0.518544,0.403112,0.078344
8933,0.718900,0.516817,0.404166,0.079017
8934,0.719250,0.517321,0.403859,0.078821
8935,0.711750,0.506588,0.410324,0.083088
8936,0.711550,0.506303,0.410493,0.083203
8937,0.713100,0.508512,0.409177,0.082312
8938,0.710700,0.505094,0.411211,0.083694
8939,0.711750,0.506588,0.410324,0.083088
8940,0.704750,0.496673,0.416155,0.087173
8941,0.706350,0.498930,0.414839,0.086230
8942,0.702650,0.493717,0.417866,0.088417
8943,0.705850,0.498224,0.415252,0.086524
8944,0.701500,0.492102,0.418795,0.089102
8945,0.701950,0.492734,0.418432,0.088834
8946,0.703000,0.494209,0.417582,0.088209
8947,0.701450,0.492032,0.418836,0.089132
8948,0.698500,0.487902,0.421196,0.090902
8949,0.700550,0.490770,0.419559,0.089670
8950,0.698950,0.488531,0.420838,0.090631
8951,0.695000,0.483025,0.423950,0.093025
8952,0.696550,0.485182,0.422736,0.092082
8953,0.696700,0.485391,0.422618,0.091991
8954,0.695050,0.483095,0.423911,0.092995
8955,0.696700,0.485391,0.422618,0.091991
8956,0.691550,0.478241,0.426617,0.095141
8957,0.691150,0.477688,0.426923,0.095388
8958,0.693450,0.480873,0.425154,0.093973
8959,0.689950,0.476031,0.427838,0.096131
8960,0.685800,0.470322,0.430957,0.098722
8961,0.683100,0.466626,0.432949,0.100426
8962,0.692250,0.479210,0.426080,0.094710
8963,0.693550,0.481012,0.425077,0.093912
8964,0.694350,0.482122,0.424456,0.093422
8965,0.693950,0.481567,0.424767,0.093667
8966,0.698650,0.488112,0.421076,0.090812
8967,0.693150,0.480457,0.425386,0.094157
8968,0.692350,0.479349,0.426003,0.094649
8969,0.690950,0.477412,0.427076,0.095512
8970,0.692000,0.478864,0.426272,0.094864
8971,0.693400,0.480804,0.425193,0.094004
8972,0.693550,0.481012,0.425077,0.093912
8973,0.693100,0.480388,0.425425,0.094188
8974,0.691550,0.478241,0.426617,0.095141
8975,0.692000,0.478864,0.426272,0.094864
8976,0.688500,0.474032,0.428936,0.097032
8977,0.685900,0.470459,0.430882,0.098659
8978,0.686250,0.470939,0.430622,0.098439
8979,0.689400,0.475272,0.428255,0.096472
8980,0.691600,0.478311,0.426579,0.095111
8981,0.690100,0.476238,0.427724,0.096038
8982,0.691450,0.478103,0.426694,0.095203
8983,0.690050,0.476169,0.427762,0.096069
8984,0.698450,0.487832,0.421235,0.090932
8985,0.695600,0.483859,0.423481,0.092659
8986,0.693450,0.480873,0.425154,0.093973
8987,0.698350,0.487693,0.421315,0.090993
8988,0.694800,0.482747,0.424106,0.093147
8989,0.691500,0.478172,0.426656,0.095172
8990,0.692500,0.479556,0.425887,0.094556
8991,0.682900,0.466352,0.433095,0.100552
8992,0.681900,0.464988,0.433825,0.101188
8993,0.684550,0.468609,0.431883,0.099509
8994,0.679250,0.461381,0.435739,0.102881
8995,0.673750,0.453939,0.439622,0.106439
8996,0.674500,0.454950,0.439100,0.105950
8997,0.669200,0.447829,0.442743,0.109429
8998,0.668600,0.447026,0.443148,0.109826
8999,0.674250,0.454613,0.439274,0.106113
9000,0.678750,0.460702,0.436097,0.103202
9001,0.679200,0.461313,0.435775,0.102913
9002,0.679200,0.461313,0.435775,0.102913
9003,0.675150,0.455828,0.438645,0.105528
9004,0.672700,0.452525,0.440349,0.107125
9005,0.677150,0.458532,0.437236,0.104232
9006,0.680050,0.462468,0.435164,0.102368
9007,0.681150,0.463965,0.434369,0.101665
9008,0.672350,0.452055,0.440591,0.107355
9009,0.668350,0.446692,0.443317,0.109992
9010,0.671300,0.450644,0.441313,0.108044
9011,0.673200,0.453198,0.440004,0.106798
9012,0.677500,0.459006,0.436988,0.104006
9013,0.677350,0.458803,0.437094,0.104103
9014,0.671500,0.450912,0.441175,0.107912
9015,0.672050,0.451651,0.440798,0.107551
9016,0.678050,0.459752,0.436596,0.103652
9017,0.677900,0.459548,0.436703,0.103748
9018,0.680550,0.463148,0.434803,0.102048
9019,0.677650,0.459210,0.436881,0.103910
9020,0.672250,0.451920,0.440660,0.107420
9021,0.669300,0.447962,0.442675,0.109362
9022,0.669450,0.448163,0.442573,0.109263
9023,0.672350,0.452055,0.440591,0.107355
9024,0.674200,0.454546,0.439309,0.106146
9025,0.673500,0.453602,0.439796,0.106602
9026,0.670350,0.449369,0.441962,0.108669
9027,0.672000,0.451584,0.440832,0.107584
9028,0.675300,0.456030,0.438540,0.105430
9029,0.680450,0.463012,0.434876,0.102112
9030,0.680350,0.462876,0.434948,0.102176
9031,0.684300,0.468266,0.432067,0.099666
9032,0.689850,0.475893,0.427914,0.096193
9033,0.692650,0.479764,0.425772,0.094464
9034,0.697900,0.487064,0.421671,0.091264
9035,0.689250,0.475066,0.428369,0.096566
9036,0.689550,0.475479,0.428142,0.096379
9037,0.688150,0.473550,0.429199,0.097250
9038,0.684250,0.468198,0.432104,0.099698
9039,0.686500,0.471282,0.430436,0.098282
9040,0.690300,0.476514,0.427572,0.095914
9041,0.689200,0.474997,0.428407,0.096597
9042,0.690350,0.476583,0.427534,0.095883
9043,0.692700,0.479833,0.425733,0.094433
9044,0.692900,0.480110,0.425579,0.094310
9045,0.692150,0.479072,0.426157,0.094772
9046,0.697150,0.486018,0.422264,0.091718
9047,0.700450,0.490630,0.419640,0.089730
9048,0.703750,0.495264,0.416972,0.087764
9049,0.702700,0.493787,0.417825,0.088387
9050,0.709600,0.503532,0.412136,0.084332
9051,0.707250,0.500203,0.414095,0.085703
9052,0.709250,0.503036,0.412429,0.084536
9053,0.707450,0.500486,0.413929,0.085586
9054,0.704350,0.496109,0.416482,0.087409
9055,0.708650,0.502185,0.412930,0.084885
9056,0.712650,0.507870,0.409560,0.082570
9057,0.707300,0.500273,0.414053,0.085673
9058,0.708600,0.502114,0.412972,0.084914
9059,0.705300,0.497448,0.415704,0.086848
9060,0.711550,0.506303,0.410493,0.083203
9061,0.715450,0.511869,0.407163,0.080969
9062,0.716100,0.512799,0.406602,0.080599
9063,0.715550,0.512012,0.407076,0.080912
9064,0.714700,0.510796,0.407808,0.081396
9065,0.720200,0.518688,0.403024,0.078288
9066,0.725950,0.527003,0.397893,0.075103
9067,0.722250,0.521645,0.401210,0.077145
9068,0.719650,0.517896,0.403508,0.078596
9069,0.717450,0.514735,0.405431,0.079835
9070,0.712550,0.507728,0.409645,0.082628
9071,0.718000,0.515524,0.404952,0.079524
9072,0.716900,0.513946,0.405909,0.080146
9073,0.718850,0.516745,0.404209,0.079045
9074,0.716100,0.512799,0.406602,0.080599
9075,0.717100,0.514232,0.405735,0.080032
9076,0.715850,0.512441,0.406818,0.080741
9077,0.720000,0.518400,0.403200,0.078400
9078,0.721500,0.520562,0.401875,0.077562
9079,0.726000,0.527076,0.397848,0.075076
9080,0.720800,0.519553,0.402495,0.077953
9081,0.719550,0.517752,0.403596,0.078652
9082,0.716500,0.513372,0.406255,0.080372
9083,0.714500,0.510510,0.407979,0.081510
9084,0.716700,0.513659,0.406082,0.080259
9085,0.712750,0.508013,0.409475,0.082513
9086,0.708250,0.501618,0.413264,0.085118
9087,0.709850,0.503887,0.411926,0.084187
9088,0.701000,0.491401,0.419198,0.089401
9089,0.700500,0.490700,0.419600,0.089700
9090,0.699750,0.489650,0.420200,0.090150
9091,0.697550,0.486576,0.421948,0.091476
9092,0.698100,0.487344,0.421513,0.091144
9093,0.698050,0.487274,0.421552,0.091174
9094,0.701150,0.491611,0.419077,0.089311
9095,0.698350,0.487693,0.421315,0.090993
9096,0.696200,0.484694,0.423011,0.092294
9097,0.696350,0.484903,0.422893,0.092203
9098,0.699800,0.489720,0.420160,0.090120
9099,0.705950,0.498365,0.415169,0.086465
9100,0.700550,0.490770,0.419559,0.089670
9101,0.695850,0.484207,0.423286,0.092507
9102,0.690300,0.476514,0.427572,0.095914
9103,0.692450,0.479487,0.425926,0.094587
9104,0.687450,0.472588,0.429725,0.097688
9105,0.690550,0.476859,0.427381,0.095759
9106,0.691000,0.477481,0.427038,0.095481
9107,0.693000,0.480249,0.425502,0.094249
9108,0.687350,0.472450,0.429800,0.097750
9109,0.681050,0.463829,0.434442,0.101729
9110,0.673500,0.453602,0.439796,0.106602
9111,0.671250,0.450577,0.441347,0.108077
9112,0.677700,0.459277,0.436845,0.103877
9113,0.679450,0.461652,0.435595,0.102752
9114,0.679900,0.462264,0.435272,0.102464
9115,0.684050,0.467924,0.432251,0.099824
9116,0.684500,0.468540,0.431920,0.099540
9117,0.683250,0.466831,0.432839,0.100331
9118,0.690400,0.476652,0.427496,0.095852
9119,0.693750,0.481289,0.424922,0.093789
9120,0.694050,0.481705,0.424689,0.093605
9121,0.693850,0.481428,0.424844,0.093728
9122,0.690850,0.477274,0.427153,0.095574
9123,0.692550,0.479626,0.425849,0.094526
9124,0.690450,0.476721,0.427458,0.095821
9125,0.692500,0.479556,0.425887,0.094556
9126,0.691100,0.477619,0.426962,0.095419
9127,0.684200,0.468130,0.432141,0.099730
9128,0.687150,0.472175,0.429950,0.097875
9129,0.690200,0.476376,0.427648,0.095976
9130,0.686950,0.471900,0.430099,0.098000
9131,0.686800,0.471694,0.430212,0.098094
9132,0.686450,0.471214,0.430473,0.098314
9133,0.689750,0.475755,0.427990,0.096255
9134,0.688800,0.474445,0.428709,0.096845
9135,0.692950,0.480180,0.425541,0.094280
9136,0.697200,0.486088,0.422224,0.091688
9137,0.696500,0.485112,0.422775,0.092112
9138,0.697000,0.485809,0.422382,0.091809
9139,0.699900,0.489860,0.420080,0.090060
9140,0.700550,0.490770,0.419559,0.089670
9141,0.702850,0.493998,0.417704,0.088298
9142,0.703950,0.495546,0.416809,0.087646
9143,0.700850,0.491191,0.419319,0.089491
9144,0.701300,0.491822,0.418957,0.089222
9145,0.701550,0.492172,0.418755,0.089072
9146,0.699950,0.489930,0.420040,0.090030
9147,0.706950,0.499778,0.414343,0.085878
9148,0.706150,0.498648,0.415004,0.086348
9149,0.707000,0.499849,0.414302,0.085849
9150,0.706050,0.498507,0.415087,0.086407
9151,0.711150,0.505734,0.410831,0.083434
9152,0.712200,0.507229,0.409942,0.082829
9153,0.709550,0.503461,0.412178,0.084361
9154,0.709500,0.503390,0.412219,0.084390
9155,0.707050,0.499920,0.414261,0.085820
9156,0.710800,0.505237,0.411127,0.083637
9157,0.712850,0.508155,0.409390,0.082455
9158,0.711350,0.506019,0.410662,0.083319
9159,0.711500,0.506232,0.410535,0.083232
9160,0.708550,0.502043,0.413014,0.084943
9161,0.707550,0.500627,0.413846,0.085527
9162,0.707550,0.500627,0.413846,0.085527
9163,0.705500,0.497730,0.415540,0.086730
9164,0.709400,0.503248,0.412303,0.084448
9165,0.706600,0.499284,0.414633,0.086084
9166,0.707800,0.500981,0.413638,0.085381
9167,0.710800,0.505237,0.411127,0.083637
9168,0.712500,0.507656,0.409687,0.082656
9169,0.715800,0.512370,0.406861,0.080770
9170,0.713250,0.508726,0.409049,0.082226
9171,0.707400,0.500415,0.413970,0.085615
9172,0.707600,0.500698,0.413804,0.085498
9173,0.711300,0.505948,0.410705,0.083348
9174,0.711800,0.506659,0.410282,0.083059
9175,0.710550,0.504881,0.411337,0.083781
9176,0.707750,0.500910,0.413680,0.085410
9177,0.709350,0.503177,0.412345,0.084477
9178,0.707950,0.501193,0.413514,0.085293
9179,0.708700,0.502256,0.412889,0.084856
9180,0.704400,0.496179,0.416441,0.087379
9181,0.703000,0.494209,0.417582,0.088209
9182,0.697850,0.486995,0.421711,0.091295
9183,0.696650,0.485321,0.422658,0.092021
9184,0.701400,0.491962,0.418876,0.089162
9185,0.701100,0.491541,0.419118,0.089341
9186,0.698700,0.488182,0.421037,0.090782
9187,0.694750,0.482678,0.424145,0.093178
9188,0.699700,0.489580,0.420240,0.090180
9189,0.696700,0.485391,0.422618,0.091991
9190,0.692850,0.480041,0.425618,0.094341
9191,0.687450,0.472588,0.429725,0.097688
9192,0.686050,0.470665,0.430771,0.098565
9193,0.692300,0.479279,0.426041,0.094679
9194,0.692600,0.479695,0.425810,0.094495
9195,0.690500,0.476790,0.427420,0.095790
9196,0.692300,0.479279,0.426041,0.094679
9197,0.693850,0.481428,0.424844,0.093728
9198,0.691000,0.477481,0.427038,0.095481
9199,0.691200,0.477757,0.426885,0.095357
9200,0.690150,0.476307,0.427686,0.096007
9201,0.689750,0.475755,0.427990,0.096255
9202,0.681450,0.464374,0.434152,0.101474
9203,0.683450,0.467104,0.432692,0.100204
9204,0.684200,0.468130,0.432141,0.099730
9205,0.681050,0.463829,0.434442,0.101729
9206,0.677700,0.459277,0.436845,0.103877
9207,0.676550,0.457720,0.437660,0.104620
9208,0.674250,0.454613,0.439274,0.106113
9209,0.673800,0.454006,0.439587,0.106406
9210,0.673800,0.454006,0.439587,0.106406
9211,0.673000,0.452929,0.440142,0.106929
9212,0.669750,0.448565,0.442370,0.109065
9213,0.667750,0.445890,0.443720,0.110390
9214,0.662700,0.439171,0.447057,0.113771
9215,0.667250,0.445223,0.444055,0.110723
9216,0.668650,0.447093,0.443114,0.109793
9217,0.664950,0.442159,0.445583,0.112259
9218,0.665050,0.442292,0.445517,0.112192
9219,0.662500,0.438906,0.447188,0.113906
9220,0.659250,0.434611,0.449279,0.116111
9221,0.659900,0.435468,0.448864,0.115668
9222,0.657750,0.432635,0.450230,0.117135
9223,0.660100,0.435732,0.448736,0.115532
9224,0.667950,0.446157,0.443586,0.110257
9225,0.663250,0.439901,0.446699,0.113401
9226,0.668000,0.446224,0.443552,0.110224
9227,0.664100,0.441029,0.446142,0.112829
9228,0.660000,0.435600,0.448800,0.115600
9229,0.663150,0.439768,0.446764,0.113468
9230,0.663850,0.440697,0.446306,0.112997
9231,0.665400,0.442757,0.445286,0.111957
9232,0.663650,0.440431,0.446437,0.113131
9233,0.663050,0.439635,0.446829,0.113535
9234,0.659100,0.434413,0.449374,0.116213
9235,0.649250,0.421526,0.455449,0.123026
9236,0.645900,0.417187,0.457426,0.125387
9237,0.644500,0.415380,0.458240,0.126380
9238,0.642500,0.412806,0.459388,0.127806
9239,0.645800,0.417058,0.457485,0.125458
9240,0.643200,0.413706,0.458988,0.127306
9241,0.639000,0.408321,0.461358,0.130321
9242,0.641650,0.411715,0.459871,0.128415
9243,0.641450,0.411458,0.459984,0.128558
9244,0.635750,0.404178,0.463144,0.132678
9245,0.626600,0.392628,0.467945,0.139428
9246,0.628300,0.394761,0.467078,0.138161
9247,0.629850,0.396711,0.466278,0.137011
9248,0.631200,0.398413,0.465573,0.136013
9249,0.630050,0.396963,0.466174,0.136863
9250,0.636700,0.405387,0.462626,0.131987
9251,0.644450,0.415316,0.458268,0.126416
9252,0.653100,0.426540,0.453121,0.120340
9253,0.650450,0.423085,0.454730,0.122185
9254,0.646950,0.418544,0.456811,0.124644
9255,0.648650,0.420747,0.455806,0.123447
9256,0.655000,0.429025,0.451950,0.119025
9257,0.658250,0.433293,0.449914,0.116793
9258,0.655950,0.430270,0.451359,0.118370
9259,0.645650,0.416864,0.457572,0.125564
9260,0.648900,0.421071,0.455658,0.123271
9261,0.654950,0.428960,0.451981,0.119060
9262,0.653200,0.426670,0.453060,0.120270
9263,0.652050,0.425169,0.453762,0.121069
9264,0.655150,0.429222,0.451857,0.118922
9265,0.649650,0.422045,0.455210,0.122745
9266,0.646200,0.417574,0.457251,0.125174
9267,0.646350,0.417768,0.457163,0.125068
9268,0.645850,0.417122,0.457456,0.125422
9269,0.646700,0.418221,0.456958,0.124821
9270,0.641400,0.411394,0.460012,0.128594
9271,0.644300,0.415122,0.458355,0.126522
9272,0.644000,0.414736,0.458528,0.126736
9273,0.639800,0.409344,0.460912,0.129744
9274,0.642200,0.412421,0.459558,0.128021
9275,0.642450,0.412742,0.459416,0.127842
9276,0.641250,0.411202,0.460097,0.128702
9277,0.637600,0.406534,0.462132,0.131334
9278,0.638600,0.407810,0.461580,0.130610
9279,0.643950,0.414672,0.458557,0.126772
9280,0.639750,0.409280,0.460940,0.129780
9281,0.637650,0.406598,0.462105,0.131298
9282,0.636100,0.404623,0.462954,0.132423
9283,0.638950,0.408257,0.461386,0.130357
9284,0.642000,0.412164,0.459672,0.128164
9285,0.639200,0.408577,0.461247,0.130177
9286,0.633850,0.401766,0.464168,0.134066
9287,0.634750,0.402908,0.463685,0.133408
9288,0.629400,0.396144,0.466511,0.137344
9289,0.628400,0.394887,0.467027,0.138087
9290,0.624150,0.389563,0.469174,0.141263
9291,0.624950,0.390563,0.468775,0.140663
9292,0.625200,0.390875,0.468650,0.140475
9293,0.620950,0.385579,0.470742,0.143679
9294,0.618050,0.381986,0.472128,0.145886
9295,0.621450,0.386200,0.470500,0.143300
9296,0.617650,0.381492,0.472317,0.146192
9297,0.618600,0.382666,0.471868,0.145466
9298,0.623200,0.388378,0.469644,0.141978
9299,0.624300,0.389750,0.469099,0.141150
9300,0.619100,0.383285,0.471630,0.145085
9301,0.619550,0.383842,0.471416,0.144742
9302,0.617050,0.380751,0.472599,0.146651
9303,0.623850,0.389189,0.469322,0.141489
9304,0.628100,0.394510,0.467181,0.138310
9305,0.637050,0.405833,0.462435,0.131733
9306,0.634950,0.403162,0.463577,0.133262
9307,0.632850,0.400499,0.464702,0.134799
9308,0.633700,0.401576,0.464249,0.134176
9309,0.637100,0.405896,0.462407,0.131696
9310,0.638400,0.407555,0.461691,0.130755
9311,0.639700,0.409216,0.460968,0.129816
9312,0.643200,0.413706,0.458988,0.127306
9313,0.644400,0.415251,0.458297,0.126451
9314,0.640550,0.410304,0.460491,0.129204
9315,0.639600,0.409088,0.461024,0.129888
9316,0.649300,0.421590,0.455419,0.122990
9317,0.652450,0.425691,0.453518,0.120791
9318,0.655250,0.429353,0.451795,0.118853
9319,0.658500,0.433622,0.449756,0.116622
9320,0.664150,0.441095,0.446110,0.112795
9321,0.667500,0.445556,0.443887,0.110556
9322,0.672750,0.452593,0.440315,0.107093
9323,0.676400,0.457517,0.437766,0.104717
9324,0.675500,0.456300,0.438399,0.105300
9325,0.675600,0.456435,0.438329,0.105235
9326,0.679950,0.462332,0.435236,0.102432
9327,0.681100,0.463897,0.434406,0.101697
9328,0.680100,0.462536,0.435128,0.102336
9329,0.680550,0.463148,0.434803,0.102048
9330,0.674850,0.455423,0.438855,0.105723
9331,0.677050,0.458397,0.437307,0.104297
9332,0.681000,0.463761,0.434478,0.101761
9333,0.674850,0.455423,0.438855,0.105723
9334,0.676900,0.458194,0.437413,0.104394
9335,0.676100,0.457111,0.437978,0.104911
9336,0.676800,0.458058,0.437484,0.104458
9337,0.675050,0.455693,0.438715,0.105593
9338,0.675100,0.455760,0.438680,0.105560
9339,0.675950,0.456908,0.438083,0.105008
9340,0.672950,0.452862,0.440177,0.106962
9341,0.669800,0.448632,0.442336,0.109032
9342,0.670850,0.450040,0.441621,0.108340
9343,0.671100,0.450375,0.441450,0.108175
9344,0.681200,0.464033,0.434333,0.101633
9345,0.678450,0.460294,0.436311,0.103394
9346,0.674600,0.455085,0.439030,0.105885
9347,0.678700,0.460634,0.436133,0.103234
9348,0.684000,0.467856,0.432288,0.099856
9349,0.686300,0.471008,0.430585,0.098408
9350,0.675700,0.456570,0.438259,0.105170
9351,0.678200,0.459955,0.436490,0.103555
9352,0.678950,0.460973,0.435954,0.103073
9353,0.676500,0.457652,0.437696,0.104652
9354,0.675400,0.456165,0.438470,0.105365
9355,0.676800,0.458058,0.437484,0.104458
9356,0.674150,0.454478,0.439344,0.106178
9357,0.671900,0.451450,0.440901,0.107650
9358,0.672500,0.452256,0.440488,0.107256
9359,0.675900,0.456841,0.438118,0.105041
9360,0.673000,0.452929,0.440142,0.106929
9361,0.674550,0.455018,0.439065,0.105918
9362,0.670250,0.449235,0.442030,0.108735
9363,0.668800,0.447293,0.443013,0.109693
9364,0.668450,0.446825,0.443249,0.109925
9365,0.668050,0.446291,0.443518,0.110191
9366,0.667250,0.445223,0.444055,0.110723
9367,0.670600,0.449704,0.441791,0.108504
9368,0.666750,0.444556,0.444389,0.111056
9369,0.670850,0.450040,0.441621,0.108340
9370,0.666450,0.444156,0.444589,0.111256
9371,0.664700,0.441826,0.445748,0.112426
9372,0.669850,0.448699,0.442302,0.108999
9373,0.671150,0.450442,0.441415,0.108142
9374,0.665700,0.443156,0.445087,0.111756
9375,0.665950,0.443489,0.444921,0.111589
9376,0.667550,0.445623,0.443854,0.110523
9377,0.666850,0.444689,0.444322,0.110989
9378,0.667900,0.446090,0.443619,0.110290
9379,0.670950,0.450174,0.441552,0.108274
9380,0.673700,0.453872,0.439657,0.106472
9381,0.671600,0.451047,0.441107,0.107847
9382,0.666350,0.444022,0.444655,0.111322
9383,0.673000,0.452929,0.440142,0.106929
9384,0.669400,0.448096,0.442607,0.109296
9385,0.672200,0.451853,0.440694,0.107453
9386,0.672500,0.452256,0.440488,0.107256
9387,0.668250,0.446558,0.443384,0.110058
9388,0.667200,0.445156,0.444088,0.110756
9389,0.671700,0.451181,0.441038,0.107781
9390,0.668200,0.446491,0.443418,0.110091
9391,0.671950,0.451517,0.440866,0.107617
9392,0.669950,0.448833,0.442234,0.108933
9393,0.669300,0.447962,0.442675,0.109362
9394,0.663550,0.440299,0.446503,0.113199
9395,0.663700,0.440498,0.446405,0.113098
9396,0.669600,0.448364,0.442472,0.109164
9397,0.670050,0.448967,0.442166,0.108867
9398,0.677950,0.459616,0.436668,0.103716
9399,0.672100,0.451718,0.440763,0.107518
9400,0.671050,0.450308,0.441484,0.108208
9401,0.671500,0.450912,0.441175,0.107912
9402,0.673900,0.454141,0.439518,0.106341
9403,0.675500,0.456300,0.438399,0.105300
9404,0.670550,0.449637,0.441825,0.108537
9405,0.669150,0.447762,0.442777,0.109462
9406,0.667550,0.445623,0.443854,0.110523
9407,0.667950,0.446157,0.443586,0.110257
9408,0.670400,0.449436,0.441928,0.108636
9409,0.671550,0.450979,0.441141,0.107879
9410,0.678850,0.460837,0.436025,0.103137
9411,0.681150,0.463965,0.434369,0.101665
9412,0.680750,0.463421,0.434659,0.101921
9413,0.681800,0.464851,0.433898,0.101251
9414,0.679100,0.461177,0.435846,0.102977
9415,0.684050,0.467924,0.432251,0.099824
9416,0.688450,0.473963,0.428973,0.097063
9417,0.688750,0.474377,0.428747,0.096877
9418,0.698600,0.488042,0.421116,0.090842
9419,0.699400,0.489160,0.420479,0.090360
9420,0.696300,0.484834,0.422933,0.092234
9421,0.697750,0.486855,0.421790,0.091355
9422,0.699100,0.488741,0.420718,0.090541
9423,0.700250,0.490350,0.419800,0.089850
9424,0.704050,0.495686,0.416727,0.087586
9425,0.703000,0.494209,0.417582,0.088209
9426,0.701550,0.492172,0.418755,0.089072
9427,0.696950,0.485739,0.422421,0.091839
9428,0.699050,0.488671,0.420758,0.090571
9429,0.701300,0.491822,0.418957,0.089222
9430,0.700100,0.490140,0.419920,0.089940
9431,0.696300,0.484834,0.422933,0.092234
9432,0.695550,0.483790,0.423520,0.092690
9433,0.696000,0.484416,0.423168,0.092416
9434,0.693400,0.480804,0.425193,0.094004
9435,0.692450,0.479487,0.425926,0.094587
9436,0.696200,0.484694,0.423011,0.092294
9437,0.692150,0.479072,0.426157,0.094772
9438,0.696300,0.484834,0.422933,0.092234
9439,0.696200,0.484694,0.423011,0.092294
9440,0.697100,0.485948,0.422303,0.091748
9441,0.698850,0.488391,0.420917,0.090691
9442,0.700950,0.491331,0.419238,0.089431
9443,0.697600,0.486646,0.421908,0.091446
9444,0.700550,0.490770,0.419559,0.089670
9445,0.693550,0.481012,0.425077,0.093912
9446,0.694650,0.482539,0.424223,0.093239
9447,0.695100,0.483164,0.423872,0.092964
9448,0.694450,0.482261,0.424378,0.093361
9449,0.695600,0.483859,0.423481,0.092659
9450,0.696250,0.484764,0.422972,0.092264
9451,0.696300,0.484834,0.422933,0.092234
9452,0.702250,0.493155,0.418190,0.088655
9453,0.706150,0.498648,0.415004,0.086348
9454,0.704600,0.496461,0.416278,0.087261
9455,0.705700,0.498012,0.415375,0.086612
9456,0.698550,0.487972,0.421156,0.090872
9457,0.698350,0.487693,0.421315,0.090993
9458,0.700750,0.491051,0.419399,0.089551
9459,0.700650,0.490910,0.419479,0.089610
9460,0.699200,0.488881,0.420639,0.090481
9461,0.699200,0.488881,0.420639,0.090481
9462,0.695550,0.483790,0.423520,0.092690
9463,0.694100,0.481775,0.424650,0.093575
9464,0.692950,0.480180,0.425541,0.094280
9465,0.695300,0.483442,0.423716,0.092842
9466,0.694500,0.482330,0.424339,0.093330
9467,0.693900,0.481497,0.424806,0.093697
9468,0.693950,0.481567,0.424767,0.093667
9469,0.698700,0.488182,0.421037,0.090782
9470,0.702650,0.493717,0.417866,0.088417
9471,0.701400,0.491962,0.418876,0.089162
9472,0.695950,0.484346,0.423207,0.092446
9473,0.694350,0.482122,0.424456,0.093422
9474,0.698850,0.488391,0.420917,0.090691
9475,0.695950,0.484346,0.423207,0.092446
9476,0.699150,0.488811,0.420679,0.090511
9477,0.697200,0.486088,0.422224,0.091688
9478,0.692300,0.479279,0.426041,0.094679
9479,0.692650,0.479764,0.425772,0.094464
9480,0.693750,0.481289,0.424922,0.093789
9481,0.693000,0.480249,0.425502,0.094249
9482,0.692950,0.480180,0.425541,0.094280
