Generation,A1_Frequency,A1A1_Frequency,A1A2_Frequency,A2A2_Frequency
5843,0.876000,0.767376,0.217248,0.015376
5844,0.878750,0.772202,0.213097,0.014702
5845,0.878950,0.772553,0.212794,0.014653
5846,0.878450,0.771674,0.213551,0.014774
5847,0.879150,0.772905,0.212491,0.014605
5848,0.879850,0.774136,0.211428,0.014436
5849,0.880400,0.775104,0.210592,0.014304
5850,0.880200,0.774752,0.210896,0.014352
5851,0.879000,0.772641,0.212718,0.014641
5852,0.878600,0.771938,0.213324,0.014738
5853,0.877500,0.770006,0.214988,0.015006
5854,0.877300,0.769655,0.215289,0.015055
5855,0.878100,0.771060,0.214081,0.014860
5856,0.878350,0.771499,0.213703,0.014799
5857,0.881600,0.777219,0.208763,0.014019
5858,0.881950,0.777836,0.208228,0.013936
5859,0.885800,0.784642,0.202317,0.013042
5860,0.886100,0.785173,0.201854,0.012973
5861,0.885900,0.784819,0.202162,0.013019
5862,0.887150,0.787035,0.200230,0.012735
5863,0.891100,0.794059,0.194082,0.011859
5864,0.890000,0.792100,0.195800,0.012100
5865,0.891200,0.794237,0.193925,0.011837
5866,0.891450,0.794683,0.193534,0.011783
5867,0.889200,0.790677,0.197047,0.012277
5868,0.894750,0.800578,0.188345,0.011078
5869,0.896150,0.803085,0.186130,0.010785
5870,0.895900,0.802637,0.186526,0.010837
5871,0.897600,0.805686,0.183828,0.010486
5872,0.896800,0.804250,0.185100,0.010650
5873,0.894500,0.800130,0.188740,0.011130
5874,0.896500,0.803712,0.185576,0.010712
5875,0.896900,0.804430,0.184941,0.010630
5876,0.892850,0.797181,0.191338,0.011481
5877,0.892800,0.797092,0.191416,0.011492
5878,0.889950,0.792011,0.195878,0.012111
5879,0.890950,0.793792,0.194316,0.011892
5880,0.892850,0.797181,0.191338,0.011481
5881,0.894550,0.800220,0.188661,0.011120
5882,0.894350,0.799862,0.188976,0.011162
5883,0.893750,0.798789,0.189922,0.011289
5884,0.892900,0.797270,0.191259,0.011470
5885,0.893300,0.797985,0.190630,0.011385
5886,0.887500,0.787656,0.199688,0.012656
5887,0.889500,0.791210,0.196580,0.012210
5888,0.890100,0.792278,0.195644,0.012078
5889,0.892450,0.796467,0.191966,0.011567
5890,0.888800,0.789965,0.197669,0.012365
5891,0.889700,0.791566,0.196268,0.012166
5892,0.888800,0.789965,0.197669,0.012365
5893,0.890400,0.792812,0.195176,0.012012
5894,0.893800,0.798878,0.189843,0.011278
5895,0.894250,0.799683,0.189134,0.011183
5896,0.894800,0.800667,0.188266,0.011067
5897,0.895700,0.802278,0.186843,0.010878
5898,0.896700,0.804071,0.185258,0.010671
5899,0.900750,0.811351,0.178799,0.009851
5900,0.894600,0.800309,0.188582,0.011109
5901,0.893900,0.799057,0.189686,0.011257
5902,0.890650,0.793257,0.194785,0.011957
5903,0.889850,0.791833,0.196034,0.012133
5904,0.890050,0.792189,0.195722,0.012089
5905,0.892450,0.796467,0.191966,0.011567
5906,0.889900,0.791922,0.195956,0.012122
5907,0.888450,0.789343,0.198213,0.012443
5908,0.889300,0.790854,0.196891,0.012254
5909,0.887500,0.787656,0.199688,0.012656
5910,0.887450,0.787568,0.199765,0.012668
5911,0.888300,0.789077,0.198446,0.012477
5912,0.887600,0.787834,0.199532,0.012634
5913,0.892000,0.795664,0.192672,0.011664
5914,0.895000,0.801025,0.187950,0.011025
5915,0.897100,0.804788,0.184623,0.010588
5916,0.898050,0.806494,0.183112,0.010394
5917,0.898100,0.806584,0.183033,0.010384
5918,0.899950,0.809910,0.180080,0.010010
5919,0.898300,0.806943,0.182714,0.010343
5920,0.899150,0.808471,0.181359,0.010171
5921,0.901250,0.812252,0.177997,0.009752
5922,0.900550,0.810990,0.179119,0.009890
5923,0.899500,0.809100,0.180800,0.010100
5924,0.900850,0.811531,0.178639,0.009831
5925,0.903650,0.816583,0.174133,0.009283
5926,0.905850,0.820564,0.170572,0.008864
5927,0.904750,0.818573,0.172355,0.009073
5928,0.906750,0.822196,0.169109,0.008696
5929,0.905100,0.819206,0.171788,0.009006
5930,0.904650,0.818392,0.172517,0.009092
5931,0.901600,0.812883,0.177435,0.009683
5932,0.901400,0.812522,0.177756,0.009722
5933,0.898850,0.807931,0.181837,0.010231
5934,0.899700,0.809460,0.180480,0.010060
5935,0.899500,0.809100,0.180800,0.010100
5936,0.898050,0.806494,0.183112,0.010394
5937,0.895300,0.801562,0.187476,0.010962
5938,0.893650,0.798610,0.190079,0.011310
5939,0.889600,0.791388,0.196424,0.012188
5940,0.889900,0.791922,0.195956,0.012122
5941,0.886900,0.786592,0.200617,0.012792
5942,0.881600,0.777219,0.208763,0.014019
5943,0.880950,0.776073,0.209754,0.014173
5944,0.880350,0.775016,0.210668,0.014316
5945,0.881850,0.777659,0.208381,0.013959
5946,0.884900,0.783048,0.203704,0.013248
5947,0.885950,0.784907,0.202085,0.013007
5948,0.888350,0.789166,0.198369,0.012466
5949,0.888100,0.788722,0.198757,0.012522
5950,0.885350,0.783845,0.203011,0.013145
5951,0.885350,0.783845,0.203011,0.013145
5952,0.885200,0.783579,0.203242,0.013179
5953,0.884200,0.781810,0.204781,0.013410
5954,0.885800,0.784642,0.202317,0.013042
5955,0.883450,0.780484,0.205932,0.013584
5956,0.882900,0.779512,0.206775,0.013712
5957,0.878000,0.770884,0.214232,0.014884
5958,0.878700,0.772114,0.213173,0.014714
5959,0.875700,0.766850,0.217699,0.015450
5960,0.874750,0.765188,0.219125,0.015688
5961,0.877600,0.770182,0.214836,0.014982
5962,0.878350,0.771499,0.213703,0.014799
5963,0.879200,0.772993,0.212415,0.014593
5964,0.877900,0.770708,0.214383,0.014908
5965,0.877050,0.769217,0.215667,0.015117
5966,0.877700,0.770357,0.214685,0.014957
5967,0.880400,0.775104,0.210592,0.014304
5968,0.879750,0.773960,0.211580,0.014460
5969,0.879550,0.773608,0.211884,0.014508
5970,0.874950,0.765538,0.218825,0.015638
5971,0.876700,0.768603,0.216194,0.015203
5972,0.876950,0.769041,0.215817,0.015141
5973,0.877200,0.769480,0.215440,0.015080
5974,0.875200,0.765975,0.218450,0.015575
5975,0.871250,0.759077,0.224347,0.016577
5976,0.870250,0.757335,0.225830,0.016835
5977,0.869400,0.755856,0.227087,0.017056
5978,0.868800,0.754813,0.227973,0.017213
5979,0.869100,0.755335,0.227530,0.017135
5980,0.870500,0.757770,0.225459,0.016770
5981,0.874400,0.764575,0.219649,0.015775
5982,0.872750,0.761693,0.222115,0.016193
5983,0.875450,0.766413,0.218075,0.015513
5984,0.872000,0.760384,0.223232,0.016384
5985,0.876000,0.767376,0.217248,0.015376
5986,0.874650,0.765013,0.219275,0.015713
5987,0.874250,0.764313,0.219874,0.015813
5988,0.875400,0.766325,0.218150,0.015525
5989,0.873850,0.763614,0.220472,0.015914
5990,0.870950,0.758554,0.224792,0.016654
5991,0.873900,0.763701,0.220398,0.015901
5992,0.875050,0.765713,0.218675,0.015613
5993,0.876850,0.768866,0.215968,0.015166
5994,0.878100,0.771060,0.214081,0.014860
5995,0.876450,0.768165,0.216571,0.015265
5996,0.870650,0.758031,0.225237,0.016731
5997,0.872550,0.761344,0.222413,0.016244
5998,0.871800,0.760035,0.223530,0.016435
5999,0.868000,0.753424,0.229152,0.017424
6000,0.866900,0.751516,0.230769,0.017716
6001,0.863050,0.744855,0.236389,0.018755
6002,0.862950,0.744683,0.236535,0.018783
6003,0.860800,0.740977,0.239647,0.019377
6004,0.861100,0.741493,0.239214,0.019293
6005,0.860500,0.740460,0.240079,0.019460
6006,0.863100,0.744942,0.236317,0.018742
6007,0.862300,0.743561,0.237477,0.018961
6008,0.861800,0.742699,0.238202,0.019099
6009,0.865650,0.749350,0.232600,0.018050
6010,0.861750,0.742613,0.238274,0.019113
6011,0.860400,0.740288,0.240224,0.019488
6012,0.864000,0.746496,0.235008,0.018496
6013,0.866750,0.751256,0.230989,0.017756
6014,0.866900,0.751516,0.230769,0.017716
6015,0.871500,0.759512,0.223975,0.016512
6016,0.873600,0.763177,0.220846,0.015977
6017,0.874700,0.765100,0.219200,0.015700
6018,0.872450,0.761169,0.222562,0.016269
6019,0.870950,0.758554,0.224792,0.016654
6020,0.873450,0.762915,0.221070,0.016015
6021,0.874250,0.764313,0.219874,0.015813
6022,0.872400,0.761082,0.222636,0.016282
6023,0.870450,0.757683,0.225534,0.016783
6024,0.876450,0.768165,0.216571,0.015265
6025,0.875650,0.766763,0.217774,0.015463
6026,0.876300,0.767902,0.216797,0.015302
6027,0.873500,0.763002,0.220995,0.016002
6028,0.874200,0.764226,0.219949,0.015826
6029,0.875250,0.766063,0.218375,0.015563
6030,0.872750,0.761693,0.222115,0.016193
6031,0.872750,0.761693,0.222115,0.016193
6032,0.873050,0.762216,0.221667,0.016116
6033,0.871750,0.759948,0.223604,0.016448
6034,0.869300,0.755682,0.227235,0.017082
6035,0.868350,0.754032,0.228637,0.017332
6036,0.868550,0.754379,0.228342,0.017279
6037,0.867600,0.752730,0.229740,0.017530
6038,0.867200,0.752036,0.230328,0.017636
6039,0.864350,0.747101,0.234498,0.018401
6040,0.859200,0.738225,0.241951,0.019825
6041,0.858650,0.737280,0.242740,0.019980
6042,0.860500,0.740460,0.240079,0.019460
6043,0.859950,0.739514,0.240872,0.019614
6044,0.860250,0.740030,0.240440,0.019530
6045,0.864500,0.747360,0.234279,0.018360
6046,0.863300,0.745287,0.236026,0.018687
6047,0.868350,0.754032,0.228637,0.017332
6048,0.867200,0.752036,0.230328,0.017636
6049,0.874800,0.765275,0.219050,0.015675
6050,0.875100,0.765800,0.218600,0.015600
6051,0.876350,0.767989,0.216721,0.015289
6052,0.876900,0.768954,0.215893,0.015154
6053,0.876050,0.767464,0.217173,0.015364
6054,0.875600,0.766675,0.217849,0.015475
6055,0.872800,0.761780,0.222040,0.016180
6056,0.873650,0.763264,0.220771,0.015964
6057,0.871350,0.759251,0.224198,0.016551
6058,0.869400,0.755856,0.227087,0.017056
6059,0.868950,0.755074,0.227752,0.017174
6060,0.869600,0.756204,0.226792,0.017004
6061,0.874000,0.763876,0.220248,0.015876
6062,0.875850,0.767113,0.217474,0.015413
6063,0.876650,0.768515,0.216270,0.015215
6064,0.876500,0.768252,0.216496,0.015252
6065,0.877500,0.770006,0.214988,0.015006
6066,0.874900,0.765450,0.218900,0.015650
6067,0.875050,0.765713,0.218675,0.015613
6068,0.876350,0.767989,0.216721,0.015289
6069,0.875800,0.767026,0.217549,0.015426
6070,0.875200,0.765975,0.218450,0.015575
6071,0.872650,0.761518,0.222264,0.016218
6072,0.874050,0.763963,0.220173,0.015863
6073,0.876200,0.767726,0.216947,0.015326
6074,0.877800,0.770533,0.214534,0.014933
6075,0.877700,0.770357,0.214685,0.014957
6076,0.877800,0.770533,0.214534,0.014933
6077,0.872850,0.761867,0.221966,0.016167
6078,0.874750,0.765188,0.219125,0.015688
6079,0.874600,0.764925,0.219350,0.015725
6080,0.875550,0.766588,0.217924,0.015488
6081,0.874650,0.765013,0.219275,0.015713
6082,0.872300,0.760907,0.222785,0.016307
6083,0.872600,0.761431,0.222338,0.016231
6084,0.876350,0.767989,0.216721,0.015289
6085,0.873450,0.762915,0.221070,0.016015
6086,0.867500,0.752556,0.229887,0.017556
6087,0.863500,0.745632,0.235735,0.018632
6088,0.860250,0.740030,0.240440,0.019530
6089,0.857700,0.735649,0.244101,0.020249
6090,0.855150,0.731282,0.247737,0.020982
6091,0.853950,0.729231,0.249439,0.021331
6092,0.852450,0.726671,0.251558,0.021771
6093,0.850900,0.724031,0.253738,0.022231
6094,0.850350,0.723095,0.254510,0.022395
6095,0.847800,0.718765,0.258070,0.023165
6096,0.844850,0.713772,0.262157,0.024072
6097,0.845150,0.714279,0.261743,0.023979
6098,0.846500,0.716562,0.259875,0.023562
6099,0.845900,0.715547,0.260706,0.023747
6100,0.847600,0.718426,0.258348,0.023226
6101,0.844200,0.712674,0.263053,0.024274
6102,0.848100,0.719274,0.257653,0.023074
6103,0.848950,0.720716,0.256468,0.022816
6104,0.848500,0.719952,0.257095,0.022952
6105,0.850400,0.723180,0.254440,0.022380
6106,0.850550,0.723435,0.254229,0.022335
6107,0.852700,0.727097,0.251205,0.021697
6108,0.854550,0.730256,0.248589,0.021156
6109,0.857400,0.735135,0.244530,0.020335
6110,0.855850,0.732479,0.246742,0.020779
6111,0.856750,0.734021,0.245459,0.020521
6112,0.855650,0.732137,0.247026,0.020837
6113,0.856100,0.732907,0.246386,0.020707
6114,0.856450,0.733507,0.245887,0.020607
6115,0.853600,0.728633,0.249934,0.021433
6116,0.856050,0.732822,0.246457,0.020722
6117,0.853750,0.728889,0.249722,0.021389
6118,0.855550,0.731966,0.247168,0.020866
6119,0.855000,0.731025,0.247950,0.021025
6120,0.854650,0.730427,0.248447,0.021127
6121,0.852900,0.727438,0.250923,0.021638
6122,0.844900,0.713856,0.262088,0.024056
6123,0.845800,0.715378,0.260845,0.023778
6124,0.846550,0.716647,0.259806,0.023547
6125,0.845200,0.714363,0.261674,0.023963
6126,0.842550,0.709891,0.265319,0.024791
6127,0.840650,0.706692,0.267915,0.025392
6128,0.840900,0.707113,0.267574,0.025313
6129,0.841900,0.708796,0.266209,0.024996
6130,0.844400,0.713011,0.262777,0.024211
6131,0.844950,0.713941,0.262019,0.024041
6132,0.840300,0.706104,0.268392,0.025504
6133,0.840100,0.705768,0.268664,0.025568
6134,0.837850,0.701993,0.271715,0.026293
6135,0.840350,0.706188,0.268324,0.025488
6136,0.837900,0.702076,0.271647,0.026276
6137,0.840400,0.706272,0.268256,0.025472
6138,0.837400,0.701239,0.272322,0.026439
6139,0.837350,0.701155,0.272390,0.026455
6140,0.838400,0.702915,0.270971,0.026115
6141,0.842250,0.709385,0.265730,0.024885
6142,0.841550,0.708206,0.266687,0.025106
6143,0.839700,0.705096,0.269208,0.025696
6144,0.839450,0.704676,0.269547,0.025776
6145,0.839650,0.705012,0.269276,0.025712
6146,0.841850,0.708711,0.266277,0.025011
6147,0.838950,0.703837,0.270226,0.025937
6148,0.834800,0.696891,0.275818,0.027291
6149,0.830350,0.689481,0.281738,0.028781
6150,0.831450,0.691309,0.280282,0.028409
6151,0.830300,0.689398,0.281804,0.028798
6152,0.830350,0.689481,0.281738,0.028781
6153,0.830200,0.689232,0.281936,0.028832
6154,0.827000,0.683929,0.286142,0.029929
6155,0.828050,0.685667,0.284766,0.029567
6156,0.824750,0.680213,0.289075,0.030713
6157,0.821250,0.674452,0.293597,0.031952
6158,0.824650,0.680048,0.289205,0.030748
6159,0.825100,0.680790,0.288620,0.030590
6160,0.827150,0.684177,0.285946,0.029877
6161,0.826650,0.683350,0.286600,0.030050
6162,0.822400,0.676342,0.292116,0.031542
6163,0.824700,0.680130,0.289140,0.030730
6164,0.830600,0.689896,0.281407,0.028696
6165,0.832450,0.692973,0.278954,0.028073
6166,0.833300,0.694389,0.277822,0.027789
6167,0.832300,0.692723,0.279153,0.028123
6168,0.834700,0.696724,0.275952,0.027324
6169,0.838600,0.703250,0.270700,0.026050
6170,0.841100,0.707449,0.267302,0.025249
6171,0.837250,0.700988,0.272525,0.026488
6172,0.841050,0.707365,0.267370,0.025265
6173,0.841250,0.707702,0.267097,0.025202
6174,0.845050,0.714110,0.261881,0.024010
6175,0.844700,0.713518,0.262364,0.024118
6176,0.839200,0.704257,0.269887,0.025857
6177,0.841600,0.708291,0.266619,0.025091
6178,0.842150,0.709217,0.265867,0.024917
6179,0.844850,0.713772,0.262157,0.024072
6180,0.845600,0.715039,0.261121,0.023839
6181,0.840150,0.705852,0.268596,0.025552
6182,0.844600,0.713349,0.262502,0.024149
6183,0.846700,0.716901,0.259598,0.023501
6184,0.848100,0.719274,0.257653,0.023074
6185,0.848750,0.720377,0.256747,0.022877
6186,0.852050,0.725989,0.252122,0.021889
6187,0.853350,0.728206,0.250288,0.021506
6188,0.851150,0.724456,0.253387,0.022156
6189,0.852400,0.726586,0.251628,0.021786
6190,0.849300,0.721310,0.255979,0.022710
6191,0.849900,0.722330,0.255140,0.022530
6192,0.849700,0.721990,0.255420,0.022590
6193,0.845150,0.714279,0.261743,0.023979
6194,0.847400,0.718087,0.258626,0.023287
6195,0.847200,0.717748,0.258904,0.023348
6196,0.846850,0.717155,0.259390,0.023455
6197,0.849250,0.721226,0.256049,0.022726
6198,0.852600,0.726927,0.251346,0.021727
6199,0.852650,0.727012,0.251276,0.021712
6200,0.851850,0.725648,0.252403,0.021948
6201,0.852200,0.726245,0.251910,0.021845
6202,0.854500,0.730170,0.248659,0.021170
6203,0.853900,0.729145,0.249510,0.021345
6204,0.853500,0.728462,0.250075,0.021462
6205,0.857050,0.734535,0.245031,0.020435
6206,0.857300,0.734963,0.244673,0.020363
6207,0.856900,0.734278,0.245245,0.020478
6208,0.856000,0.732736,0.246528,0.020736
6209,0.856400,0.733421,0.245958,0.020621
6210,0.855700,0.732222,0.246955,0.020822
6211,0.853500,0.728462,0.250075,0.021462
6212,0.857200,0.734792,0.244816,0.020392
6213,0.856950,0.734363,0.245173,0.020463
6214,0.857650,0.735564,0.244173,0.020264
6215,0.860400,0.740288,0.240224,0.019488
6216,0.860500,0.740460,0.240079,0.019460
6217,0.858600,0.737194,0.242812,0.019994
6218,0.855250,0.731453,0.247595,0.020953
6219,0.857350,0.735049,0.244602,0.020349
6220,0.856600,0.733764,0.245673,0.020564
6221,0.858700,0.737366,0.242669,0.019966
6222,0.857400,0.735135,0.244530,0.020335
6223,0.856750,0.734021,0.245459,0.020521
6224,0.859250,0.738311,0.241879,0.019811
6225,0.861100,0.741493,0.239214,0.019293
6226,0.863100,0.744942,0.236317,0.018742
6227,0.863050,0.744855,0.236389,0.018755
6228,0.864250,0.746928,0.234644,0.018428
6229,0.862050,0.743130,0.237840,0.019030
6230,0.868200,0.753771,0.228858,0.017371
6231,0.868750,0.754727,0.228047,0.017227
6232,0.865650,0.749350,0.232600,0.018050
6233,0.862250,0.743475,0.237550,0.018975
6234,0.859500,0.738740,0.241519,0.019740
6235,0.857750,0.735735,0.244030,0.020235
6236,0.854300,0.729828,0.248943,0.021228
6237,0.850900,0.724031,0.253738,0.022231
6238,0.850050,0.722585,0.254930,0.022485
6239,0.851150,0.724456,0.253387,0.022156
6240,0.852000,0.725904,0.252192,0.021904
6241,0.851800,0.725563,0.252474,0.021963
6242,0.851150,0.724456,0.253387,0.022156
6243,0.849050,0.720886,0.256328,0.022786
6244,0.852100,0.726074,0.252051,0.021874
6245,0.851950,0.725819,0.252262,0.021919
6246,0.851450,0.724967,0.252966,0.022067
6247,0.851350,0.724797,0.253106,0.022097
6248,0.853900,0.729145,0.249510,0.021345
6249,0.857300,0.734963,0.244673,0.020363
6250,0.859350,0.738482,0.241735,0.019782
6251,0.862350,0.743648,0.237405,0.018948
6252,0.865000,0.748225,0.233550,0.018225
6253,0.866300,0.750476,0.231649,0.017876
6254,0.863950,0.746410,0.235081,0.018510
6255,0.866500,0.750822,0.231355,0.017822
6256,0.869500,0.756030,0.226939,0.017030
6257,0.870050,0.756987,0.226126,0.016887
6258,0.869550,0.756117,0.226866,0.017017
6259,0.867600,0.752730,0.229740,0.017530
6260,0.869350,0.755769,0.227161,0.017069
6261,0.866350,0.750562,0.231575,0.017862
6262,0.868050,0.753511,0.229078,0.017411
6263,0.866800,0.751342,0.230916,0.017742
6264,0.865350,0.748831,0.233039,0.018131
6265,0.862050,0.743130,0.237840,0.019030
6266,0.865650,0.749350,0.232600,0.018050
6267,0.865350,0.748831,0.233039,0.018131
6268,0.866500,0.750822,0.231355,0.017822
6269,0.868000,0.753424,0.229152,0.017424
6270,0.867450,0.752470,0.229961,0.017570
6271,0.869150,0.755422,0.227457,0.017122
6272,0.867150,0.751949,0.230402,0.017649
6273,0.863800,0.746150,0.235299,0.018550
6274,0.865300,0.748744,0.233112,0.018144
6275,0.866550,0.750909,0.231282,0.017809
6276,0.866150,0.750216,0.231868,0.017916
6277,0.867550,0.752643,0.229814,0.017543
6278,0.867100,0.751862,0.230475,0.017662
6279,0.871150,0.758902,0.224495,0.016602
6280,0.876550,0.768340,0.216420,0.015240
6281,0.875200,0.765975,0.218450,0.015575
6282,0.876150,0.767639,0.217022,0.015339
6283,0.877350,0.769743,0.215214,0.015043
6284,0.875150,0.765888,0.218525,0.015588
6285,0.877300,0.769655,0.215289,0.015055
6286,0.881400,0.776866,0.209068,0.014066
6287,0.879950,0.774312,0.211276,0.014412
6288,0.876550,0.768340,0.216420,0.015240
6289,0.874050,0.763963,0.220173,0.015863
6290,0.874650,0.765013,0.219275,0.015713
6291,0.875750,0.766938,0.217624,0.015438
6292,0.872600,0.761431,0.222338,0.016231
6293,0.873450,0.762915,0.221070,0.016015
6294,0.879800,0.774048,0.211504,0.014448
6295,0.882500,0.778806,0.207388,0.013806
6296,0.881050,0.776249,0.209602,0.014149
6297,0.883300,0.780219,0.206162,0.013619
6298,0.881350,0.776778,0.209144,0.014078
6299,0.884700,0.782694,0.204012,0.013294
6300,0.884500,0.782340,0.204320,0.013340
6301,0.885200,0.783579,0.203242,0.013179
6302,0.883800,0.781102,0.205395,0.013502
6303,0.887250,0.787213,0.200075,0.012713
6304,0.886650,0.786148,0.201004,0.012848
6305,0.888000,0.788544,0.198912,0.012544
6306,0.885150,0.783491,0.203319,0.013191
6307,0.883550,0.780661,0.205779,0.013561
6308,0.884450,0.782252,0.204396,0.013352
6309,0.882000,0.777924,0.208152,0.013924
6310,0.880250,0.774840,0.210820,0.014340
6311,0.880400,0.775104,0.210592,0.014304
6312,0.880700,0.775632,0.210135,0.014232
6313,0.881200,0.776513,0.209373,0.014113
6314,0.882800,0.779336,0.206928,0.013736
6315,0.881250,0.776602,0.209297,0.014102
6316,0.878250,0.771323,0.213854,0.014823
6317,0.876000,0.767376,0.217248,0.015376
6318,0.875250,0.766063,0.218375,0.015563
6319,0.874000,0.763876,0.220248,0.015876
6320,0.877350,0.769743,0.215214,0.015043
6321,0.876700,0.768603,0.216194,0.015203
6322,0.877700,0.770357,0.214685,0.014957
6323,0.876000,0.767376,0.217248,0.015376
6324,0.872850,0.761867,0.221966,0.016167
6325,0.878900,0.772465,0.212870,0.014665
6326,0.879400,0.773344,0.212111,0.014544
6327,0.874550,0.764838,0.219425,0.015738
6328,0.877200,0.769480,0.215440,0.015080
6329,0.872200,0.760733,0.222934,0.016333
6330,0.873050,0.762216,0.221667,0.016116
6331,0.875750,0.766938,0.217624,0.015438
6332,0.876600,0.768428,0.216345,0.015228
6333,0.872150,0.760646,0.223009,0.016346
6334,0.870050,0.756987,0.226126,0.016887
6335,0.865650,0.749350,0.232600,0.018050
6336,0.867400,0.752383,0.230034,0.017583
6337,0.868650,0.754553,0.228194,0.017253
6338,0.869800,0.756552,0.226496,0.016952
6339,0.872400,0.761082,0.222636,0.016282
6340,0.873400,0.762828,0.221145,0.016028
6341,0.876800,0.768778,0.216044,0.015178
6342,0.877100,0.769304,0.215591,0.015104
6343,0.877550,0.770094,0.214912,0.014994
6344,0.877050,0.769217,0.215667,0.015117
6345,0.872150,0.760646,0.223009,0.016346
6346,0.872000,0.760384,0.223232,0.016384
6347,0.870150,0.757161,0.225978,0.016861
6348,0.870950,0.758554,0.224792,0.016654
6349,0.869550,0.756117,0.226866,0.017017
6350,0.869100,0.755335,0.227530,0.017135
6351,0.868900,0.754987,0.227826,0.017187
6352,0.870250,0.757335,0.225830,0.016835
6353,0.869650,0.756291,0.226718,0.016991
6354,0.872150,0.760646,0.223009,0.016346
6355,0.867650,0.752817,0.229667,0.017517
6356,0.867850,0.753164,0.229373,0.017464
6357,0.866100,0.750129,0.231942,0.017929
6358,0.869850,0.756639,0.226422,0.016939
6359,0.870850,0.758380,0.224941,0.016680
6360,0.868350,0.754032,0.228637,0.017332
6361,0.864900,0.748052,0.233696,0.018252
6362,0.864050,0.746582,0.234935,0.018482
6363,0.863450,0.745546,0.235808,0.018646
6364,0.864050,0.746582,0.234935,0.018482
6365,0.868100,0.753598,0.229005,0.017398
6366,0.868600,0.754466,0.228268,0.017266
6367,0.869600,0.756204,0.226792,0.017004
6368,0.865550,0.749177,0.232746,0.018077
6369,0.869150,0.755422,0.227457,0.017122
6370,0.872100,0.760558,0.223083,0.016358
6371,0.873900,0.763701,0.220398,0.015901
6372,0.871800,0.760035,0.223530,0.016435
6373,0.872200,0.760733,0.222934,0.016333
6374,0.874750,0.765188,0.219125,0.015688
6375,0.875450,0.766413,0.218075,0.015513
6376,0.873650,0.763264,0.220771,0.015964
6377,0.869200,0.755509,0.227383,0.017109
6378,0.869000,0.755161,0.227678,0.017161
6379,0.865350,0.748831,0.233039,0.018131
6380,0.860950,0.741235,0.239430,0.019335
6381,0.862650,0.744165,0.236970,0.018865
6382,0.861650,0.742441,0.238419,0.019141
6383,0.864550,0.747447,0.234207,0.018347
6384,0.866250,0.750389,0.231722,0.017889
6385,0.866400,0.750649,0.231502,0.017849
6386,0.870950,0.758554,0.224792,0.016654
6387,0.869650,0.756291,0.226718,0.016991
6388,0.869150,0.755422,0.227457,0.017122
6389,0.869900,0.756726,0.226348,0.016926
6390,0.871600,0.759687,0.223827,0.016487
6391,0.873100,0.762304,0.221593,0.016104
6392,0.870950,0.758554,0.224792,0.016654
6393,0.871150,0.758902,0.224495,0.016602
6394,0.869300,0.755682,0.227235,0.017082
6395,0.875400,0.766325,0.218150,0.015525
6396,0.878950,0.772553,0.212794,0.014653
6397,0.880050,0.774488,0.211124,0.014388
6398,0.878800,0.772289,0.213021,0.014689
6399,0.875750,0.766938,0.217624,0.015438
6400,0.877500,0.770006,0.214988,0.015006
6401,0.880150,0.774664,0.210972,0.014364
6402,0.883300,0.780219,0.206162,0.013619
6403,0.886800,0.786414,0.200772,0.012814
6404,0.889850,0.791833,0.196034,0.012133
6405,0.888900,0.790143,0.197514,0.012343
6406,0.887150,0.787035,0.200230,0.012735
6407,0.888000,0.788544,0.198912,0.012544
6408,0.888350,0.789166,0.198369,0.012466
6409,0.888400,0.789255,0.198291,0.012455
6410,0.890300,0.792634,0.195332,0.012034
6411,0.891350,0.794505,0.193690,0.011805
6412,0.893650,0.798610,0.190079,0.011310
6413,0.894550,0.800220,0.188661,0.011120
6414,0.893600,0.798521,0.190158,0.011321
6415,0.891850,0.795396,0.192907,0.011696
6416,0.892050,0.795753,0.192594,0.011653
6417,0.891750,0.795218,0.193064,0.011718
6418,0.890650,0.793257,0.194785,0.011957
6419,0.889400,0.791032,0.196735,0.012232
6420,0.893050,0.797538,0.191023,0.011438
6421,0.893150,0.797717,0.190866,0.011417
6422,0.892800,0.797092,0.191416,0.011492
6423,0.890250,0.792545,0.195410,0.012045
6424,0.892200,0.796021,0.192358,0.011621
6425,0.890150,0.792367,0.195566,0.012067
6426,0.893300,0.797985,0.190630,0.011385
6427,0.890800,0.793525,0.194551,0.011925
6428,0.889950,0.792011,0.195878,0.012111
6429,0.891350,0.794505,0.193690,0.011805
6430,0.891150,0.794148,0.194003,0.011848
6431,0.890750,0.793436,0.194629,0.011936
6432,0.895800,0.802458,0.186685,0.010858
6433,0.894900,0.800846,0.188108,0.011046
6434,0.891150,0.794148,0.194003,0.011848
6435,0.893850,0.798968,0.189764,0.011268
6436,0.897850,0.806135,0.183431,0.010435
6437,0.901000,0.811801,0.178398,0.009801
6438,0.899850,0.809730,0.180240,0.010030
6439,0.898000,0.806404,0.183192,0.010404
6440,0.897050,0.804699,0.184703,0.010599
6441,0.895000,0.801025,0.187950,0.011025
6442,0.893050,0.797538,0.191023,0.011438
6443,0.891450,0.794683,0.193534,0.011783
6444,0.890950,0.793792,0.194316,0.011892
6445,0.886500,0.785882,0.201236,0.012882
6446,0.886550,0.785971,0.201158,0.012871
6447,0.883300,0.780219,0.206162,0.013619
6448,0.885600,0.784287,0.202625,0.013087
